sample_id	1	2
7796806090_R04C01	6.236494786542325	2.015430132729586
6285633051_R04C01	1.7838916175213286	-0.8788653168977624
9993943017_R04C02	-1.8940389907464343	-6.002745073060508
7796806090_R03C01	7.828067056961329	10.87844153356194
3999997079_R01C02	-5.075062332763082	-8.383735615831117
7796806055_R02C01	7.617586746037926	2.59174003714576
7796806109_R05C01	9.857220123615017	-4.112175125749066
7796806090_R05C01	-5.893523189114255	-2.8789515893900988
9283265058_R05C02	-8.195094039262825	-7.113018399111864
9422491072_R06C02	6.387919516649437	10.824070610450573
6005486021_R06C01	7.915635750130109	9.632966246203614
9422491072_R06C01	-3.7338376838004894	-10.1025005471211
9283265077_R01C02	7.71418017161946	8.249846755891703
6057833101_R04C01	3.893302866396967	-1.7569919252959947
9305216146_R06C01	7.323622492987562	3.148987916567927
9305216132_R02C02	-0.6037324419144089	-1.0471523958376083
9993943017_R01C01	-4.7222028554309325	2.4541870710565106
9305216132_R04C02	-5.047325832545415	9.68121129378392
9422492113_R03C01	-1.0782265389767263	7.971658588839519
8784241071_R01C01	7.515515002717632	5.924553186488079
9422491072_R02C02	7.80942316850497	9.86175591180895
6004791020_R01C01	-9.823648817454885	-5.780440613662852
9283265014_R01C01	-4.527487457255777	-1.6354926471940607
9630789227_R01C02	-8.962677977193193	-0.31918985398906
9993943017_R04C01	6.558979184575973	2.358365032935511
8784241071_R02C01	7.3590645620308	-2.612188001148852
9426020160_R04C01	5.292637775921894	-4.58259960993569
8784241071_R02C02	7.644865075114032	-2.395373814397539
8784241036_R04C02	7.719165836042142	-3.1283661693341562
9283265014_R04C02	-9.782872938727765	6.7599944152872835
9993943013_R02C02	-1.827367468807948	-1.5559319349486438
9630789239_R02C01	-12.772347755649275	-4.1796327535368984
9993943013_R03C02	3.7679006217709525	-12.304469322701202
8784241046_R05C01	3.275668153205546	-12.36541022477674
8784241071_R03C01	2.381958865638371	-3.356576996852877
9283265077_R05C01	-2.4122324879595918	-4.917020622464163
9283265058_R06C02	0.15589917058890804	-8.169153722253574
9305216146_R05C02	3.8769668236331234	13.142207166259295
9283265077_R02C01	3.7737402121016954	9.619801273845475
9305216132_R03C02	6.411435703477099	11.072752902882044
6042324072_R02C01	8.176321120362328	3.944057927435491
9283265077_R04C02	9.921751749738581	12.729061274242364
9305216147_R02C01	2.459375172530769	0.12858557189749625
9422491072_R01C02	-7.456554496905912	-8.853613427210282
7796806088_R01C02	-1.1054775138182464	7.990821473508149
9283265077_R06C01	5.507736455906903	-4.909611966500867
7796806088_R05C02	2.0967726862444307	-1.5149074652559966
9422491072_R03C01	5.040127987978748	12.23236804831441
7796806088_R06C02	6.540744252116836	10.619955706649838
7796806088_R06C01	4.127549632195704	10.485776949761263
9283265014_R03C01	9.442824122287035	11.45527382064187
9422491074_R02C01	8.984303973418443	9.12796742542939
9426020160_R05C01	-14.681399897196838	-1.3924383936817522
8784241046_R06C01	6.602174840863717	13.049647840797931
8784241036_R03C02	9.95635919951265	7.630819682606019
9305216146_R04C01	6.669701574300949	2.2419372965143167
8784241046_R02C01	8.905850824970607	10.609608878689503
8784241046_R06C02	-12.192138698797596	1.0549433838251918
8784241059_R05C02	0.25636058604558926	-10.54178603451049
9630789239_R01C01	6.305030266499606	8.319048104415398
9305216132_R05C01	3.752633711220034	-1.8302057868671233
9422492089_R01C02	-7.097233930769146	3.840540632385936
9993943013_R05C02	8.623591736723853	7.668296800657424
9993943017_R02C02	-10.742485235058027	-2.25281529214627
9422491074_R05C01	-6.682558034792655	-1.6523873917339305
9283265077_R03C02	3.6295520565620403	12.132288503330177
9422491072_R02C01	3.970060022076391	9.406109588125108
9993943017_R02C01	-13.002549956277443	-1.117975538635114
9283265014_R05C02	3.0804968829266635	5.300284502701087
7796806055_R05C01	-6.443706255696847	-1.5291788985252845
9993943005_R01C01	0.47641218494680176	-4.992817758575033
6042324070_R03C01	-1.2969545457464273	2.0950751642586787
7796806103_R03C02	-6.494340581704676	-2.5934988830118777
7796806109_R06C01	0.3222984362808338	7.860999658360174
9630789227_R04C02	4.4013618922931945	-5.01581760187786
3999997079_R05C01	-3.3657233372896807	-0.2601536346858475
9283265077_R02C02	-10.737840918419426	4.536058948869111
9283265077_R01C01	2.0767990271986587	0.26105294245086286
8784241059_R01C02	-3.462846745200683	3.2447000985888854
8784241059_R06C02	-11.178700015930634	3.7597719446707107
8784241036_R02C02	-2.8990294249796924	-3.022444414560267
9422491074_R04C01	3.945104224706637	0.9290205875053957
9283265014_R02C02	-13.031927273393533	-5.592367336908111
7796806109_R04C01	8.175024705938112	4.5437947884241545
