sample_id	1	2
7796806090_R04C01	-30.56166602034767	11.917829086145455
6285633051_R04C01	-7.308615876203771	1.7934948500593064
9993943017_R04C02	2.4572603268689073	-3.1729582727695576
7796806090_R03C01	-34.80999824305059	-18.635400779838402
3999997079_R01C02	28.928595970720213	-33.72515231354351
7796806055_R02C01	-33.24750696721083	11.551217457695142
7796806109_R05C01	-32.44972231324578	1.1706088584069707
7796806090_R05C01	15.24712689879691	15.115363704854492
9283265058_R05C02	21.401940012951968	-26.721499374909506
9422491072_R06C02	-28.032808248603093	-8.978378844207159
6005486021_R06C01	-36.32821930744622	-8.371648045565946
9422491072_R06C01	-4.109919627131017	5.894185246496554
9283265077_R01C02	-34.234220980090356	-4.1782731952967875
6057833101_R04C01	-18.19584742957014	10.072106749523591
9305216146_R06C01	-30.84082949469004	9.695402254871848
9305216132_R02C02	-13.715796698738362	15.564993113238748
9993943017_R01C01	7.691188379808612	26.589223289284106
9305216132_R04C02	27.995901105708803	-23.823507182259693
9422492113_R03C01	6.08398434624277	29.64081654041882
8784241071_R01C01	-33.380069298956265	6.317229120862829
9422491072_R02C02	-38.41839739222021	-8.792110538270785
6004791020_R01C01	34.23897317975705	-6.420636127119516
9283265014_R01C01	6.821375039882455	24.646468423771395
9630789227_R01C02	23.739254071937584	9.944684684752742
9993943017_R04C01	-29.867878083810243	8.180044506994438
8784241071_R02C01	-29.067455167974597	3.208565511416262
9426020160_R04C01	-23.058459450570144	3.34128713713872
8784241071_R02C02	-28.302998317605137	2.8915486320781407
8784241036_R04C02	-29.968912460236957	4.215455799325102
9283265014_R04C02	37.963014643198015	30.43020668319783
9993943013_R02C02	9.742055705916147	11.153038930811942
9630789239_R02C01	53.63330024807874	-3.530634336285177
9993943013_R03C02	-5.906151730592676	-17.45110827231822
8784241046_R05C01	-5.264113627657481	-19.144974827146786
8784241071_R03C01	-9.941659340485751	7.81595464298516
9283265077_R05C01	3.3402915830148054	-8.436600344998553
9283265058_R06C02	7.550050396967294	-15.892667155286896
9305216146_R05C02	-8.410333116472561	35.211179773861396
9283265077_R02C01	-32.80676351264059	21.79439069613289
9305216132_R03C02	-39.58857778963654	2.4984113944716118
6042324072_R02C01	-34.699454604675644	9.617541221157092
9283265077_R04C02	-6.776188609348274	-37.87196321925154
9305216147_R02C01	-4.242257173814489	-7.172123920830247
9422491072_R01C02	34.78285148662862	-25.425711434380048
7796806088_R01C02	5.498612685233838	29.429344790025574
9283265077_R06C01	-24.769007651306357	11.958152532850347
7796806088_R05C02	-7.321495689636729	-0.1577514920497794
9422491072_R03C01	-22.386087860248725	21.243114579449053
7796806088_R06C02	-29.31693673633075	-5.042839920390492
7796806088_R06C01	-30.04534949920458	15.878782764437773
9283265014_R03C01	-22.88728021411104	-29.51405464794004
9422491074_R02C01	-32.968149196191774	-16.567908253641853
